season,gmDate,teamAbbr,gameId,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamOrtg,teamDrtg,teamEDiff,teamAST/TO,teamSTL/TO
2013,2012-10-30,WAS,1,84.0,26.0,13.0,11.0,10.0,19.0,90.0,32.0,0.3556,58.0,24.0,0.4138,32.0,8.0,0.25,20.0,12.0,0.6,18.0,21.0,39.0,41.9355,81.25,0.4251,0.4,33.3333,53.8462,11.6279,12.3678,11.2434,94.4447,105.6882,-11.2435,2.0,84.6154
2013,2012-11-03,WAS,2,85.0,23.0,14.0,9.0,7.0,16.5,84.0,33.0,0.3958,58.0,26.0,0.4483,26.0,7.0,0.275,18.5,12.0,0.6529,12.5,30.0,42.5,49.3628,70.0367,0.464,0.4372,26.3889,70.2565,13.2781,10.03,7.8195,94.4748,101.7448,-7.27,1.6666,65.641
2013,2012-11-07,WAS,3,88.0,23.6667,16.0,8.6667,6.6667,20.0,87.6667,35.0,0.4007,60.6667,27.0,0.4453,27.0,8.0,0.2983,14.6667,10.0,0.721,11.6667,31.3333,43.0,49.5752,68.0587,0.4691,0.4459,24.537,75.171,14.498,9.2098,7.1054,92.6303,99.3694,-6.7391,1.5278,57.094
2013,2012-11-09,WAS,4,88.75,23.5,17.0,9.75,6.0,21.0,85.25,34.75,0.4095,60.5,27.75,0.459,24.75,7.0,0.2792,16.5,12.25,0.7566,11.25,30.0,41.25,49.3435,67.9558,0.4816,0.4498,24.3551,76.6907,15.5169,10.2481,6.3569,92.858,100.4821,-7.6241,1.4333,59.0705
2013,2012-11-10,WAS,5,88.0,24.0,16.0,8.8,5.8,21.0,84.0,34.8,0.4162,59.4,27.2,0.4581,24.6,7.6,0.3067,14.6,10.8,0.7482,10.0,31.0,41.0,48.5657,69.2218,0.4888,0.4611,22.0482,75.6383,14.9645,9.3329,6.22,93.5715,100.5783,-7.0068,1.58,55.5898
2013,2012-11-13,WAS,6,86.0,23.0,16.1667,8.1667,6.5,21.5,84.0,33.1667,0.3964,58.3333,26.0,0.4447,25.6667,7.1667,0.2825,17.5,12.5,0.7329,11.3333,31.1667,42.5,48.8048,69.6848,0.4719,0.4388,23.8281,74.8838,14.9325,8.6911,7.0107,91.8644,100.6273,-8.7629,1.4931,51.2268
2013,2012-11-14,WAS,7,88.1429,23.1429,16.2857,8.1429,6.1429,21.8571,83.5714,34.0,0.4086,57.7143,26.0,0.4499,25.8571,8.0,0.3109,16.5714,12.1429,0.758,11.0,30.2857,41.2857,48.3964,68.5211,0.4885,0.4564,24.0975,73.3436,15.1608,8.7189,6.6439,94.7669,103.23,-8.4631,1.4815,50.6313
2013,2012-11-17,WAS,8,86.625,22.5,16.125,8.375,6.125,21.625,83.75,33.625,0.4031,59.125,26.0,0.4408,24.625,7.625,0.3111,16.0,11.75,0.757,11.625,30.0,41.625,47.6353,67.214,0.4801,0.4486,25.0853,70.6571,15.0466,9.0839,6.6863,93.9782,102.4018,-8.4236,1.4463,52.6358
2013,2012-11-19,WAS,9,86.8889,21.4444,15.4444,8.5556,5.6667,22.2222,84.1111,33.3333,0.3979,60.3333,26.1111,0.4347,23.7778,7.2222,0.3027,17.6667,13.0,0.7554,11.8889,29.1111,41.0,47.2205,64.4053,0.4759,0.4409,25.2895,70.9545,14.379,9.272,6.1829,94.1925,102.5183,-8.3258,1.4301,57.8985
2013,2012-11-21,WAS,10,88.2,21.3,16.2,8.5,5.7,22.7,84.6,33.8,0.4008,61.2,26.6,0.4361,23.4,7.2,0.3074,18.3,13.4,0.7507,12.6,30.1,42.7,48.6037,63.2279,0.4785,0.4434,26.891,71.8182,14.8178,9.1364,6.1583,94.669,102.2612,-7.5922,1.374,55.5869
2013,2012-11-24,WAS,11,89.8182,21.2727,16.5455,8.7273,5.6364,23.1818,85.3636,33.8182,0.3976,61.6364,26.7273,0.435,23.7273,7.0909,0.2997,20.1818,15.0909,0.757,13.0909,30.5455,43.6364,49.366,63.0949,0.4787,0.4393,27.5338,73.2438,14.8676,9.236,6.0213,95.0265,102.0976,-7.0711,1.3446,55.5335
2013,2012-11-26,WAS,12,90.0,20.6667,16.0833,8.8333,5.3333,22.75,85.75,34.0833,0.3987,62.8333,27.25,0.435,22.9167,6.8333,0.2985,19.9167,15.0,0.7625,13.25,30.0833,43.3333,49.2683,60.9901,0.4782,0.4388,27.8435,73.0926,14.4736,9.3802,5.7023,95.515,104.3729,-8.8579,1.3386,58.4815
2013,2012-11-28,WAS,13,89.5385,20.4615,16.1538,8.6923,5.0769,22.4615,84.6154,33.8462,0.4016,62.5385,27.1538,0.4354,22.0769,6.6923,0.3076,19.8462,15.1538,0.7727,12.8462,30.3846,43.2308,49.1919,60.7651,0.4821,0.4413,27.46,72.4996,14.7174,9.2949,5.4454,95.8023,103.797,-7.9947,1.3171,57.1503
2013,2012-11-30,WAS,14,89.3571,19.7857,16.2143,8.4286,5.0,21.8571,84.1429,33.9286,0.405,62.3571,27.3571,0.44,21.7857,6.5714,0.3055,19.9286,14.9286,0.7583,12.8571,30.2857,43.1429,49.7323,58.6696,0.4833,0.4441,27.7094,73.7943,14.831,9.027,5.3733,95.8508,104.9379,-9.0871,1.2692,55.169
2013,2012-12-04,WAS,15,90.4,20.5333,15.9333,8.3333,4.8667,21.3333,83.8,34.2,0.4101,62.2,27.6,0.4451,21.6,6.6,0.3097,20.5333,15.4,0.7583,12.5333,30.6667,43.2,49.7884,60.1969,0.4892,0.4495,27.2296,73.8747,14.6133,8.9212,5.2277,96.9011,105.099,-8.1979,1.3568,55.38
2013,2012-12-07,WAS,16,90.6875,20.625,15.6875,8.1875,4.8125,21.0625,83.5,34.3125,0.4129,62.25,27.6875,0.4461,21.25,6.625,0.3177,20.5,15.4375,0.761,12.1875,30.3125,42.5,49.2083,60.254,0.4924,0.4527,26.6496,73.1638,14.4515,8.7811,5.1792,97.4535,105.7651,-8.3116,1.3866,55.0437
2013,2012-12-08,WAS,17,91.0588,20.7647,15.2353,8.3529,4.7647,21.0,83.7059,34.4706,0.4136,62.2353,27.7059,0.4464,21.4706,6.7647,0.3202,20.6471,15.3529,0.752,11.8824,30.2941,42.1765,48.6291,60.3663,0.4928,0.4541,25.8893,72.964,14.049,8.9358,5.1187,97.6407,105.7075,-8.0668,1.4741,59.8941
2013,2012-12-11,WAS,18,90.2778,20.3889,15.2222,8.0556,4.8333,21.0556,83.6111,34.0556,0.409,62.2778,27.3889,0.441,21.3333,6.6667,0.317,20.7778,15.5,0.7537,11.7778,30.7778,42.5556,48.5704,59.8933,0.4887,0.4489,25.5194,73.1588,14.0465,8.6185,5.1925,96.8138,104.0145,-7.2007,1.4441,57.6777
2013,2012-12-12,WAS,19,90.4211,20.2632,15.1053,8.1579,5.0,21.0,83.8947,34.1053,0.4081,62.3684,27.4211,0.4408,21.5263,6.6842,0.315,20.7368,15.5263,0.7561,11.6842,31.0526,42.7368,48.6174,59.4478,0.488,0.448,25.2083,73.8196,13.9247,8.6959,5.344,96.6563,103.7966,-7.1403,1.441,58.6907
2013,2012-12-14,WAS,20,90.7,20.2,15.3,8.05,4.95,21.15,83.85,34.2,0.4094,62.35,27.45,0.4414,21.5,6.75,0.3183,20.7,15.55,0.7583,11.75,31.25,43.0,48.7671,59.1143,0.4897,0.4497,25.3923,73.7745,14.0859,8.5792,5.2889,96.9128,104.0141,-7.1013,1.4189,57.3351
2013,2012-12-15,WAS,21,89.8095,20.0,15.5714,8.0476,4.7143,21.0,83.2857,33.8571,0.4078,61.8571,27.0952,0.4387,21.4286,6.7619,0.3198,20.4286,15.3333,0.7571,11.6667,31.1905,42.8571,48.7398,59.1212,0.4882,0.4485,25.3169,73.7457,14.4191,8.6042,5.037,96.1998,104.5888,-8.389,1.3876,56.4189
2013,2012-12-18,WAS,22,90.0455,20.3636,15.5455,8.1364,4.8182,21.1364,83.8182,33.9545,0.4065,62.5455,27.2273,0.4364,21.2727,6.7273,0.3205,20.5,15.4091,0.7578,11.8182,31.3182,43.1364,48.7971,59.9692,0.4867,0.4468,25.4058,73.9877,14.3334,8.6669,5.1257,96.1381,104.3727,-8.2346,1.4094,56.8847
2013,2012-12-19,WAS,23,89.7391,20.3478,15.5217,8.0,4.8261,21.1304,83.5217,33.9565,0.408,62.4348,27.1304,0.4356,21.087,6.8261,0.3295,19.9565,15.0,0.7575,11.5217,31.3913,42.913,48.5966,59.9194,0.4879,0.4491,24.8068,74.1076,14.393,8.533,5.1458,95.9914,104.208,-8.2167,1.4061,55.8607
2013,2012-12-21,WAS,24,88.8333,20.125,15.4167,7.8333,4.7917,21.0833,83.5833,33.7083,0.4047,62.875,27.0833,0.4323,20.7083,6.625,0.3228,19.6667,14.7917,0.758,11.5417,31.5,43.0417,48.4147,59.6549,0.4832,0.4446,24.6991,73.8531,14.3155,8.3604,5.1143,95.1011,104.4387,-9.3376,1.3956,54.8152
2013,2012-12-22,WAS,25,88.76,20.12,15.24,7.8,4.72,20.96,83.32,33.52,0.4036,62.6,27.0,0.4328,20.72,6.52,0.3175,20.16,15.2,0.7589,11.48,31.56,43.04,48.1811,60.0273,0.483,0.4429,24.5275,73.4374,14.1739,8.332,5.0409,95.1006,104.4582,-9.3575,1.4125,55.1681
2013,2012-12-26,WAS,26,88.5769,20.1923,15.4231,7.6538,4.7692,20.9615,83.0385,33.5769,0.4058,62.4231,27.1538,0.4367,20.6154,6.4231,0.3138,19.9231,15.0,0.7572,11.5,31.8462,43.3462,48.5319,60.1361,0.4841,0.4446,24.7987,73.5541,14.3818,8.1863,5.1091,95.112,104.2407,-9.1287,1.4005,53.8155
2013,2012-12-28,WAS,27,89.1852,20.3704,15.2593,7.5926,4.8889,20.7037,83.2222,33.8889,0.4084,62.6296,27.4815,0.4402,20.5926,6.4074,0.3133,19.8148,15.0,0.7618,11.4815,32.0,43.4815,48.7126,60.1135,0.4865,0.4471,24.8277,73.7928,14.2317,8.12,5.2358,95.7364,104.211,-8.4746,1.4328,53.8425
2013,2012-12-29,WAS,28,88.75,20.3214,15.3214,7.3929,4.8571,20.5357,83.2857,33.7857,0.4069,63.0714,27.5,0.4378,20.2143,6.2857,0.3128,19.75,14.8929,0.7584,11.6429,32.2857,43.9286,48.8776,60.1555,0.4839,0.4448,25.0399,73.8528,14.2758,7.9091,5.207,95.3608,103.928,-8.5672,1.4215,52.3397
2013,2013-01-01,WAS,29,88.931,20.4138,15.3103,7.2414,4.8276,20.6207,83.1379,33.7241,0.4068,62.7241,27.3103,0.437,20.4138,6.4138,0.3153,19.9655,15.069,0.7588,11.6552,32.2759,43.931,48.9564,60.5596,0.4851,0.4456,25.076,74.0648,14.2741,7.7492,5.1779,95.6091,104.2195,-8.6104,1.4254,51.2246
2013,2013-01-02,WAS,30,88.6667,20.5333,15.4333,7.3,4.8667,20.7667,83.1333,33.7667,0.4073,62.9667,27.4667,0.4377,20.1667,6.3,0.3125,19.6333,14.8333,0.7602,11.5333,32.3,43.8333,48.8601,60.8267,0.4844,0.4454,24.8327,74.0959,14.3935,7.806,5.2154,95.2578,103.8613,-8.6035,1.42,51.096
2013,2013-01-04,WAS,31,89.4516,20.7419,15.4516,7.4839,4.8387,20.9355,83.3871,34.0645,0.4094,63.2903,27.6774,0.4386,20.0968,6.3871,0.3185,20.0,14.9355,0.7544,11.3871,32.3548,43.7419,48.6761,60.89,0.4862,0.4478,24.4925,74.09,14.357,7.9302,5.1628,95.4533,103.8371,-8.3838,1.4286,52.0687
2013,2013-01-06,WAS,32,88.875,20.7188,15.2188,7.4688,4.75,20.75,83.3125,33.9062,0.4078,63.1875,27.5312,0.4369,20.125,6.375,0.3175,19.8125,14.6875,0.7464,11.3438,32.25,43.5938,48.5244,61.1424,0.4837,0.4462,24.3521,74.0984,14.1711,7.9416,5.0755,95.0992,104.2577,-9.1585,1.4621,53.176
2013,2013-01-07,WAS,33,89.2424,20.697,15.1818,7.3939,4.7576,20.7273,83.4242,34.0303,0.4087,63.3636,27.5455,0.4359,20.0606,6.4848,0.3247,19.7576,14.697,0.7491,11.3939,32.2424,43.6364,48.5861,60.8845,0.4852,0.4477,24.5095,74.0079,14.1312,7.8661,5.0869,95.5535,104.3684,-8.8149,1.4611,52.6468
2013,2013-01-12,WAS,34,89.3529,20.5882,15.2353,7.4412,4.7353,20.9118,83.2941,34.0882,0.4101,63.5,27.7353,0.4378,19.7941,6.3529,0.3205,19.9706,14.8235,0.7477,11.4118,32.4412,43.8529,48.8425,60.4827,0.486,0.4483,24.5907,74.3802,14.179,7.9113,5.0602,95.6012,103.8495,-8.2483,1.4475,52.6555
2013,2013-01-14,WAS,35,90.2286,20.9143,15.1143,7.4571,4.7714,20.9143,83.2571,34.4286,0.4144,63.7143,28.0571,0.441,19.5429,6.3714,0.3295,20.1143,15.0,0.7504,11.3429,32.4571,43.8,48.947,60.7422,0.4905,0.4527,24.6024,74.3979,14.0761,7.9297,5.099,96.5367,103.6632,-7.1265,1.4893,53.229
2013,2013-01-16,WAS,36,90.3333,21.2222,15.1944,7.4444,4.7778,20.8056,83.3333,34.5556,0.4155,63.8611,28.1389,0.4412,19.4722,6.4167,0.3335,19.8611,14.8056,0.7497,11.3333,32.3889,43.7222,48.9432,61.3341,0.4913,0.454,24.6296,74.3638,14.1445,7.913,5.1027,96.5878,103.5454,-6.9576,1.4973,52.8306
2013,2013-01-18,WAS,37,90.9189,21.3514,15.3514,7.4865,4.8919,20.7838,83.2432,34.7297,0.4181,63.6757,28.1892,0.4435,19.5676,6.5405,0.3374,20.0811,14.9189,0.7478,11.3514,32.4054,43.7568,49.1599,61.3903,0.4944,0.4575,24.8405,74.4776,14.2631,7.9433,5.209,97.0164,103.6774,-6.661,1.4903,52.5611
2013,2013-01-19,WAS,38,90.8158,21.3421,15.4211,7.5,4.9211,20.8684,83.0789,34.6579,0.418,63.5,28.0789,0.4429,19.5789,6.5789,0.339,20.2632,14.9211,0.7428,11.3421,32.3947,43.7368,48.9866,61.5017,0.4943,0.4577,24.8027,74.0771,14.3309,7.9616,5.2424,96.9356,103.6202,-6.6846,1.4818,52.3475
2013,2013-01-21,WAS,39,91.0,21.3846,15.4103,7.4615,4.8205,20.7949,83.1026,34.7692,0.4192,63.5385,28.1538,0.4438,19.5641,6.6154,0.3411,20.1795,14.8462,0.7418,11.3333,32.4103,43.7436,49.0424,61.4369,0.4953,0.4591,24.8227,74.1455,14.3247,7.924,5.1357,97.1705,103.6005,-6.4299,1.4831,52.0309
2013,2013-01-23,WAS,40,90.925,21.35,15.4,7.5,4.875,20.75,83.175,34.675,0.4177,63.65,28.05,0.4415,19.525,6.625,0.3423,20.325,14.95,0.7415,11.35,32.575,43.925,49.0664,61.5139,0.4942,0.4577,24.7577,74.3231,14.3,7.9561,5.1864,96.992,103.3635,-6.3715,1.4793,52.2301
2013,2013-01-25,WAS,41,91.4878,21.5366,15.4146,7.5122,4.9512,20.9024,83.1707,35.0,0.4217,63.7073,28.3415,0.4455,19.4634,6.6585,0.3454,20.2439,14.8293,0.7378,11.2195,32.4878,43.7073,48.8981,61.4872,0.4975,0.4618,24.6111,73.8972,14.3178,7.9628,5.2607,97.4875,103.3773,-5.8898,1.4875,52.1757
2013,2013-01-26,WAS,42,91.3571,21.5,15.2619,7.4762,4.881,20.7381,83.0714,34.9762,0.4219,63.8333,28.4048,0.4456,19.2381,6.5714,0.3444,20.2143,14.8333,0.739,11.1667,32.5,43.6667,48.9387,61.4237,0.4974,0.4615,24.5235,74.102,14.1992,7.9409,5.1913,97.5689,102.9553,-5.3864,1.505,52.5207
2013,2013-01-28,WAS,43,91.4186,21.4651,15.3721,7.3953,4.814,20.6977,82.9302,35.0233,0.4232,63.8837,28.5349,0.4472,19.0465,6.4884,0.3427,20.2326,14.8837,0.7407,11.1395,32.5581,43.6977,49.1087,61.2524,0.4985,0.4624,24.5652,74.3167,14.3068,7.8547,5.1198,97.614,102.9244,-5.3104,1.4932,51.7644
2013,2013-01-30,WAS,44,91.25,21.4773,15.4545,7.3409,4.8409,20.5682,82.75,34.9091,0.4227,63.6364,28.4091,0.4469,19.1136,6.5,0.3421,20.25,14.9318,0.7422,11.0682,32.6818,43.75,49.1673,61.5269,0.4985,0.462,24.4614,74.3902,14.3999,7.796,5.1473,97.4097,102.7913,-5.3815,1.4856,51.1861
2013,2013-02-01,WAS,45,90.9111,21.4222,15.4667,7.4444,4.7333,20.5333,82.7556,34.8889,0.4224,63.6222,28.4222,0.4472,19.1333,6.4667,0.3401,19.8667,14.6667,0.748,10.9778,32.4889,43.4667,48.9694,61.4015,0.4975,0.4615,24.2972,74.2186,14.4344,7.9196,5.0329,97.1246,102.6091,-5.4845,1.479,51.7153
2013,2013-02-02,WAS,46,90.8043,21.4783,15.4783,7.4565,4.6739,20.587,82.8696,34.913,0.4221,63.6739,28.4565,0.4474,19.1957,6.4565,0.3386,19.8043,14.5217,0.7419,11.0,32.413,43.413,48.9412,61.5159,0.4964,0.4611,24.2521,74.5753,14.4326,7.9259,4.9682,96.9324,102.5209,-5.5885,1.4794,51.678
2013,2013-02-04,WAS,47,90.9574,21.5957,15.4255,7.5319,4.7447,20.4894,82.8936,34.9574,0.4225,63.8511,28.4894,0.4467,19.0426,6.4681,0.3438,19.9574,14.5745,0.7395,11.0426,32.383,43.4255,48.9637,61.7597,0.4968,0.4616,24.3124,74.6375,14.3795,8.0049,5.0425,97.0757,102.3652,-5.2895,1.4921,52.3788
2013,2013-02-06,WAS,48,91.2708,21.625,15.3333,7.4375,4.7292,20.4167,82.8125,35.1042,0.4248,63.75,28.5417,0.4484,19.0625,6.5625,0.3481,19.8333,14.5,0.7405,10.9583,32.3542,43.3125,48.9458,61.6139,0.4994,0.4645,24.211,74.5845,14.3183,7.9095,5.0326,97.5746,102.516,-4.9415,1.5046,51.8557
2013,2013-02-08,WAS,49,91.2245,21.5714,15.2857,7.5102,4.7143,20.5102,82.7551,35.1224,0.4253,63.7551,28.551,0.4485,19.0,6.5714,0.35,19.6531,14.4082,0.7439,10.8367,32.5102,43.3469,48.9451,61.4336,0.4999,0.4651,23.9598,74.695,14.2972,7.9912,5.0183,97.5502,102.0593,-4.5091,1.5037,52.5243
2013,2013-02-11,WAS,50,91.44,21.72,15.36,7.5,4.7,20.42,82.58,35.26,0.4281,63.72,28.74,0.4518,18.86,6.52,0.3496,19.6,14.4,0.7455,10.76,32.66,43.42,49.0106,61.5859,0.5024,0.4677,23.9049,74.6046,14.3895,7.9815,5.0037,97.7868,101.9483,-4.1616,1.5042,52.2106
2013,2013-02-13,WAS,51,91.3137,21.7255,15.3922,7.4902,4.6667,20.3725,82.3333,35.2353,0.4293,63.6275,28.7843,0.4532,18.7059,6.451,0.3481,19.6471,14.3922,0.7434,10.6471,32.549,43.1961,48.834,61.6471,0.503,0.4685,23.6875,74.433,14.4521,7.9768,4.9707,97.7132,102.0318,-4.3186,1.5001,51.9943
2013,2013-02-19,WAS,52,91.25,21.6923,15.4231,7.4615,4.6346,20.3654,82.25,35.1346,0.4284,63.6154,28.6923,0.4518,18.6346,6.4423,0.3491,19.7885,14.5385,0.7448,10.6731,32.5385,43.2115,48.8787,61.7436,0.5028,0.4676,23.7337,74.5401,14.4801,7.9473,4.9371,97.6518,102.0526,-4.4008,1.4938,51.6731
2013,2013-02-22,WAS,53,91.7736,21.7925,15.4717,7.4528,4.6981,20.4717,82.3585,35.2642,0.4293,63.6226,28.7358,0.4524,18.7358,6.5283,0.3512,20.0377,14.717,0.7444,10.8113,32.5094,43.3208,49.0442,61.7915,0.5042,0.4689,24.0242,74.6334,14.4887,7.9311,4.9967,98.0828,102.2859,-4.2031,1.494,51.4319
2013,2013-02-23,WAS,54,92.0185,21.963,15.463,7.463,4.7222,20.4259,82.3148,35.3704,0.4309,63.6296,28.8333,0.4539,18.6852,6.537,0.3528,20.0185,14.7407,0.7462,10.7778,32.4259,43.2037,49.0375,62.0474,0.5059,0.4706,24.0555,74.516,14.4891,7.9472,5.0264,98.4048,102.4893,-4.0845,1.5046,51.4671
2013,2013-02-25,WAS,55,91.9818,21.8727,15.5455,7.4545,4.6545,20.4727,82.2909,35.3455,0.4307,63.7273,28.8,0.4528,18.5636,6.5455,0.357,19.9636,14.7455,0.7487,10.7636,32.5455,43.3091,49.1583,61.8284,0.5059,0.4704,24.0726,74.6384,14.5609,7.9374,4.9542,98.3473,102.2421,-3.8948,1.4927,51.1677
2013,2013-02-27,WAS,56,92.0357,21.9643,15.5357,7.4643,4.6429,20.375,82.3214,35.4286,0.4315,63.75,28.8571,0.4535,18.5714,6.5714,0.3581,19.7857,14.6071,0.7479,10.7321,32.5,43.2321,49.2091,61.9297,0.5065,0.4714,24.0446,74.8362,14.5599,7.9519,4.9439,98.4475,102.2923,-3.8448,1.4982,51.2064
2013,2013-03-01,WAS,57,91.9649,21.9123,15.5088,7.4561,4.6316,20.3333,82.1754,35.3509,0.4313,63.6491,28.7719,0.4528,18.5263,6.5789,0.3595,19.9474,14.6842,0.7462,10.7368,32.5088,43.2456,49.2539,61.9185,0.5065,0.4713,24.0715,74.9017,14.5482,7.9499,4.9358,98.4484,102.3829,-3.9345,1.4957,51.1852
2013,2013-03-03,WAS,58,91.931,21.931,15.5172,7.3621,4.6724,20.3276,82.1379,35.3276,0.4312,63.6724,28.7586,0.4524,18.4655,6.569,0.3602,19.9655,14.7069,0.7465,10.7759,32.5862,43.3621,49.3417,62.0172,0.5065,0.4711,24.1437,74.9971,14.5595,7.8508,4.9836,98.4599,102.2696,-3.8097,1.4947,50.5182
2013,2013-03-06,WAS,59,91.7627,21.8475,15.661,7.339,4.678,20.4746,81.8475,35.2203,0.4314,63.3729,28.661,0.4532,18.4746,6.5593,0.3594,20.0,14.7627,0.7477,10.6949,32.678,43.3729,49.4615,61.9597,0.5072,0.4715,24.0626,75.0964,14.725,7.8286,4.9915,98.3057,102.1432,-3.8374,1.4813,50.0857
2013,2013-03-08,WAS,60,91.5333,21.7833,15.5833,7.3833,4.7333,20.6,81.9833,35.1667,0.4301,63.5333,28.6667,0.4523,18.45,6.5,0.3564,19.95,14.7,0.746,10.75,32.6333,43.3833,49.3356,61.8645,0.5054,0.4698,24.0709,74.8864,14.6486,7.8772,5.0516,98.0644,102.1424,-4.078,1.4839,50.7661
2013,2013-03-09,WAS,61,91.7377,21.8033,15.5902,7.3607,4.7377,20.6885,81.7869,35.1639,0.4313,63.3443,28.6066,0.4527,18.4426,6.5574,0.3597,20.1475,14.8525,0.7461,10.7213,32.6885,43.4098,49.4849,61.9276,0.5073,0.4715,24.1102,75.0313,14.6705,7.8562,5.0589,98.3314,102.0361,-3.7047,1.4832,50.5486
2013,2013-03-12,WAS,62,91.7097,21.7742,15.5645,7.3065,4.7419,20.7097,81.6935,35.0968,0.4309,63.2742,28.5645,0.4525,18.4194,6.5323,0.3586,20.2742,14.9839,0.7473,10.7258,32.7258,43.4516,49.476,61.9694,0.5073,0.471,24.1156,74.9731,14.6546,7.8018,5.0677,98.3723,102.1076,-3.7354,1.4823,50.1942
2013,2013-03-13,WAS,63,91.9365,21.8254,15.5238,7.3175,4.6667,20.6508,81.7619,35.2222,0.432,63.381,28.6667,0.4533,18.381,6.5556,0.3608,20.3333,14.9365,0.7434,10.7619,32.7619,43.5238,49.5188,61.9086,0.508,0.4722,24.1814,74.9908,14.6103,7.8126,4.9872,98.5948,102.052,-3.4573,1.4893,50.3742
2013,2013-03-15,WAS,64,92.0,21.8438,15.4688,7.2812,4.7031,20.6094,81.6094,35.2344,0.4331,63.2031,28.6406,0.4543,18.4062,6.5938,0.3622,20.3125,14.9375,0.7441,10.7344,32.7188,43.4531,49.5165,61.9395,0.5093,0.4736,24.1736,74.9624,14.585,7.7835,5.0394,98.8382,102.0742,-3.236,1.496,50.2382
2013,2013-03-16,WAS,65,92.5385,21.9692,15.3846,7.2615,4.6769,20.5692,81.7846,35.4308,0.4344,63.3385,28.7231,0.4546,18.4462,6.7077,0.3669,20.3077,14.9692,0.7457,10.8,32.6308,43.4308,49.4726,61.9481,0.5111,0.4754,24.3034,74.7532,14.4982,7.7623,5.0111,99.4042,102.229,-2.8248,1.5191,50.3884
2013,2013-03-18,WAS,66,92.8636,22.0455,15.4242,7.2424,4.6818,20.6515,81.7727,35.5455,0.4358,63.3788,28.8485,0.4562,18.3939,6.697,0.3674,20.4394,15.0758,0.7459,10.8485,32.5455,43.3939,49.5858,61.9609,0.5126,0.4768,24.5085,74.7894,14.5226,7.7402,5.0148,99.7128,102.5743,-2.8616,1.5188,50.13
2013,2013-03-20,WAS,67,92.791,22.0448,15.5075,7.2388,4.6716,20.6716,81.5672,35.5075,0.4366,63.2239,28.8209,0.457,18.3433,6.6866,0.3679,20.5075,15.0896,0.7444,10.7761,32.5821,43.3582,49.6012,62.0311,0.5132,0.4776,24.4141,74.7614,14.6193,7.7388,5.0052,99.6596,102.3316,-2.6721,1.5118,49.8793
2013,2013-03-22,WAS,68,92.9412,22.1324,15.4118,7.25,4.6765,20.6324,81.6471,35.5735,0.4369,63.1912,28.8235,0.4573,18.4559,6.75,0.3687,20.4412,15.0441,0.7444,10.7059,32.5882,43.2941,49.531,62.1483,0.5137,0.4783,24.2511,74.8175,14.5327,7.7483,5.0086,99.7812,102.3677,-2.5866,1.5353,50.4529
2013,2013-03-23,WAS,69,92.9275,22.1014,15.3768,7.2899,4.6232,20.6522,81.7391,35.5797,0.4365,63.3043,28.8261,0.4566,18.4348,6.7536,0.3693,20.3768,15.0145,0.7454,10.7246,32.4928,43.2174,49.5016,62.0528,0.5133,0.4779,24.2777,74.8414,14.4965,7.7893,4.9514,99.7451,102.4321,-2.687,1.5353,50.8366
2013,2013-03-25,WAS,70,93.1286,22.0286,15.3286,7.3,4.6143,20.6,81.6,35.5857,0.4374,63.2429,28.8571,0.4575,18.3571,6.7286,0.3696,20.7143,15.2286,0.7445,10.7143,32.4857,43.2,49.5003,61.8409,0.5143,0.4787,24.2556,74.8872,14.4553,7.8018,4.9426,99.9768,102.4241,-2.4474,1.5337,51.0627
2013,2013-03-27,WAS,71,92.9437,21.9577,15.3521,7.3099,4.5775,20.7042,81.6338,35.4648,0.4358,63.2535,28.7606,0.4559,18.3803,6.7042,0.3679,20.831,15.3099,0.7442,10.7887,32.4085,43.1972,49.5241,61.8567,0.5129,0.4769,24.3646,74.951,14.4621,7.8165,4.9041,99.8137,102.5846,-2.7709,1.5261,51.0063
2013,2013-03-29,WAS,72,92.9306,21.8611,15.3333,7.2639,4.5417,20.6667,81.625,35.3889,0.4349,63.2222,28.7222,0.4555,18.4028,6.6667,0.3655,20.9861,15.4861,0.746,10.8889,32.4722,43.3611,49.632,61.692,0.5125,0.4757,24.5697,74.9378,14.4395,7.7708,4.8674,99.8744,102.6854,-2.811,1.5198,50.6947
2013,2013-03-31,WAS,73,93.1507,21.8904,15.2466,7.2192,4.5479,20.7397,81.6712,35.4658,0.4355,63.2877,28.7671,0.4557,18.3836,6.6986,0.3678,21.0822,15.5205,0.7446,10.9315,32.4932,43.4247,49.6591,61.6488,0.5132,0.4766,24.6501,74.9022,14.3577,7.725,4.8765,100.1582,102.6731,-2.5149,1.5355,50.6091
2013,2013-04-02,WAS,74,93.1081,21.8919,15.1757,7.1622,4.5405,20.6486,81.6216,35.4324,0.4353,63.3108,28.7432,0.4552,18.3108,6.6892,0.3691,21.1486,15.5541,0.7439,10.9189,32.6081,43.527,49.706,61.7166,0.513,0.4764,24.6312,74.9354,14.2996,7.6665,4.8719,100.1828,102.6024,-2.4196,1.5445,50.3306
